Schooling,Adult Mortality,Income composition of resources, BMI , HIV/AIDS,Diphtheria , thinness  1-19 years,Polio, thinness 5-9 years,GDP,Alcohol,percentage expenditure,Life expectancy 
12.8,181.0,0.7,45.0,0.6,96.0,3.5,97.0,3.5,4324.876427,7.24,69.63051047,69.6
12.3,184.0,0.692,44.4,0.6,98.0,3.6,98.0,3.5,4187.3783,6.48,387.3324928,69.4
12.8,191.0,0.695,43.8,0.8,96.0,3.6,96.0,3.5,3933.332215,6.25,365.799896,69.0
12.5,197.0,0.691,43.2,0.8,97.0,3.6,97.0,3.5,3831.53819,6.2,325.6807462,68.7
12.2,21.0,0.684,42.6,1.5,96.0,3.6,95.0,3.6,3679.99523,5.67,312.7995946,68.4
11.9,199.0,0.678,42.0,0.1,89.0,3.7,93.0,3.6,3556.561825,4.99,262.8299189,68.5
11.8,21.0,0.677,41.4,0.4,96.0,3.7,96.0,3.7,3419.275719,4.9,251.6586929,68.2
11.7,196.0,0.668,4.8,0.3,91.0,3.8,91.0,3.7,3364.423711,4.79,219.0239836,68.3
10.7,249.0,0.481,25.7,1.0,82.0,6.9,78.0,6.8,783.94791,3.65,0.0,60.0
10.7,252.0,0.475,25.2,1.1,78.0,7.1,74.0,6.9,943.686575,0.01,90.12206791,59.7
10.3,251.0,0.466,24.6,1.2,77.0,7.2,73.0,7.1,915.2674586,0.01,87.4080423,59.5
10.0,251.0,0.458,24.1,1.3,8.0,7.4,8.0,7.3,837.9551,0.01,9.80407467,59.3
9.8,251.0,0.454,23.5,1.4,75.0,7.6,77.0,7.5,825.9427854,1.4,110.2633619,59.1
9.5,254.0,0.451,23.0,1.4,76.0,7.8,77.0,7.6,757.695974,1.33,94.25737917,58.7
9.3,259.0,0.448,22.5,1.6,79.0,7.9,8.0,7.8,793.45243,1.16,71.01399249,58.4
9.1,278.0,0.444,22.0,1.8,75.0,8.1,77.0,8.0,82.1513498,1.28,7.615430126,57.6
8.9,283.0,0.438,21.5,2.0,82.0,8.3,82.0,8.2,76.535419,1.12,7.49281752,57.1
8.7,284.0,0.434,21.0,2.0,74.0,8.5,76.0,8.4,625.8392,1.19,75.91429496,56.8
8.5,285.0,0.43,2.5,2.1,7.0,8.7,73.0,8.6,61.799977,1.13,7.106997355,56.5
8.1,285.0,0.423,2.1,2.1,72.0,8.9,74.0,8.8,583.493514,1.15,10.73628066,56.1
7.7,285.0,0.416,19.7,2.1,73.0,9.1,75.0,9.0,519.2922847,1.35,8.931827297,55.8
7.3,283.0,0.407,19.2,2.1,75.0,9.3,76.0,9.2,418.6985763,1.23,40.48815233,55.6
6.6,281.0,0.395,18.8,2.1,76.0,9.5,77.0,9.4,378.73654,1.29,45.33476384,55.5
6.4,279.0,0.389,18.4,2.0,78.0,9.7,78.0,9.6,374.1923942,1.34,37.38182018,55.4
12.5,211.0,0.604,24.5,0.5,99.0,15.4,98.0,16.0,2613.645177,3.65,0.0,69.8
12.5,216.0,0.596,23.6,0.5,99.0,15.7,98.0,16.2,2522.7968,0.01,209.3921344,69.4
12.3,223.0,0.581,21.9,0.6,97.0,16.1,97.0,16.7,2422.816,0.01,188.7373664,68.7
11.9,225.0,0.572,21.1,0.5,95.0,16.3,95.0,17.0,2458.45976,0.23,289.8524057,68.3
11.4,228.0,0.0,2.3,0.5,91.0,16.6,92.0,17.3,2178.921383,0.28,244.0391949,67.9
10.9,232.0,0.0,19.5,0.4,93.0,16.8,93.0,17.5,177.234497,0.17,27.48907048,67.4
10.5,234.0,0.0,18.8,0.4,96.0,17.1,96.0,17.8,1795.18137,0.21,302.667579,67.0
10.1,238.0,0.0,18.0,0.3,95.0,17.3,93.0,18.1,1741.142552,0.16,283.806236,66.5
9.6,245.0,0.0,17.4,0.3,95.0,17.5,96.0,18.3,1335.45696,0.29,169.2023968,65.8
9.2,254.0,0.0,16.7,0.3,95.0,17.8,95.0,18.6,1247.61392,0.73,145.5965445,65.0
8.8,263.0,0.0,16.1,0.3,89.0,18.0,9.0,18.8,197.45788,0.96,2.586698228,64.2
8.4,273.0,0.0,15.5,0.2,95.0,18.3,96.0,19.1,997.7417141,0.52,19.15664091,63.3
8.0,282.0,0.0,14.9,0.1,86.0,18.6,89.0,19.4,885.6382245,0.29,151.9755193,62.5
7.6,29.0,0.0,14.4,0.1,88.0,18.9,88.0,19.6,87.9387673,0.14,8.574029812,61.7
7.3,312.0,0.0,13.9,0.1,92.0,19.2,98.0,19.9,765.8632358,0.17,93.35872844,62.0
13.8,186.0,0.671,52.6,0.1,99.0,1.2,99.0,1.1,1741.142552,3.65,0.0,77.0
13.8,189.0,0.666,51.9,0.1,98.0,1.2,99.0,1.1,1741.142552,3.62,0.0,74.0
13.8,192.0,0.661,51.2,0.1,94.0,1.2,95.0,1.1,1741.142552,3.78,0.0,71.0
13.8,194.0,0.655,5.6,0.1,93.0,1.2,93.0,1.1,1741.142552,3.89,0.0,69.8
13.8,198.0,0.649,49.9,0.2,95.0,1.2,95.0,1.1,1741.142552,3.93,0.0,69.3
13.8,22.0,0.643,49.3,0.2,91.0,1.2,9.0,1.1,1741.142552,3.95,0.0,68.7
14.0,211.0,0.632,48.0,0.2,88.0,1.3,87.0,1.1,1741.142552,3.77,0.0,67.4
14.1,216.0,0.626,47.3,0.2,84.0,1.3,85.0,1.2,1741.142552,3.47,0.0,66.8
14.3,219.0,0.625,46.7,0.2,83.0,1.3,82.0,1.2,1741.142552,3.23,0.0,66.2
14.4,222.0,0.622,46.0,0.2,85.0,1.3,84.0,1.2,1741.142552,2.86,0.0,65.7
14.6,226.0,0.62,45.4,0.2,84.0,1.4,84.0,1.2,1741.142552,2.66,0.0,65.1
14.4,23.0,0.617,44.7,0.2,88.0,1.4,82.0,1.3,1741.142552,2.37,0.0,64.5
14.0,234.0,0.61,44.0,0.1,77.0,1.4,76.0,1.3,1741.142552,2.26,0.0,63.9
13.7,238.0,0.607,43.3,0.1,71.0,1.5,71.0,1.4,1741.142552,2.2,0.0,63.3
13.3,243.0,0.6,42.6,0.1,75.0,1.5,74.0,1.4,1741.142552,2.32,0.0,62.6
14.2,88.0,0.747,55.8,0.1,82.0,2.3,74.0,2.3,4574.9787,3.65,0.0,77.4
14.2,89.0,0.742,55.3,0.1,86.0,2.4,86.0,2.4,5193.94932,4.03,732.8662491,77.2
14.2,9.0,0.735,54.7,0.1,89.0,2.4,87.0,2.4,535.86555,4.12,75.61062911,77.0
13.9,92.0,0.728,54.2,0.1,92.0,2.5,87.0,2.5,4716.673325,4.61,693.8226461,76.8
13.4,92.0,0.711,53.7,0.1,88.0,2.6,89.0,2.5,55.156834,4.64,7.959131146,76.9
13.3,94.0,0.717,53.1,0.1,89.0,2.6,9.0,2.6,4611.47298,4.54,630.3883564,76.4
13.3,97.0,0.716,52.6,0.1,9.0,2.7,9.0,2.7,4697.89732,4.75,645.021302,76.1
13.1,98.0,0.71,52.1,0.1,91.0,2.8,92.0,2.7,575.31664,5.13,66.04635027,76.0
12.9,16.0,0.703,51.5,0.1,95.0,2.8,95.0,2.8,418.292176,5.16,8.240355867,75.4
12.7,1.0,0.697,51.0,0.1,87.0,2.9,91.0,2.8,344.321698,4.82,38.25414065,75.7
12.5,12.0,0.0,5.5,0.1,93.0,2.9,95.0,2.9,2968.41186,4.56,45.71354264,75.0
12.3,99.0,0.0,49.9,0.1,84.0,3.0,87.0,3.0,265.642661,4.25,3.479918859,75.5
12.1,12.0,0.0,49.4,0.1,87.0,3.0,87.0,3.0,2214.732246,4.14,39.86518043,75.2
11.9,11.0,0.0,48.8,0.1,8.0,3.1,86.0,3.1,1761.537647,3.84,151.1399301,75.4
11.6,113.0,0.0,48.2,0.1,91.0,3.2,92.0,3.2,1524.41222,3.85,143.2947487,74.9
0.0,116.0,0.0,47.6,0.1,85.0,3.3,87.0,3.2,1461.7552,3.64,165.6168642,74.6
12.6,256.0,0.698,37.9,2.2,95.0,6.4,96.0,6.1,6532.651,3.65,0.0,65.7
12.6,268.0,0.697,37.3,2.3,95.0,6.7,96.0,6.4,7497.762376,0.01,662.802194,65.1
12.6,286.0,0.693,36.8,2.8,95.0,7.0,96.0,6.7,77.625783,0.01,1.117811275,64.2
12.5,3.0,0.687,36.2,4.4,95.0,7.3,96.0,7.0,729.231453,0.01,12.83447357,63.4
12.4,325.0,0.678,35.7,5.5,95.0,7.7,96.0,7.4,7645.21469,5.76,668.9562854,62.2
12.3,349.0,0.669,35.2,6.2,95.0,8.0,96.0,7.8,6346.15624,5.99,547.0386679,61.1
12.1,427.0,0.646,34.2,12.7,96.0,8.8,96.0,8.6,5623.379566,6.56,476.8625872,57.5
12.1,436.0,0.63,33.7,13.4,96.0,9.2,96.0,9.0,5714.47937,6.21,512.5887995,56.9
11.9,491.0,0.61,33.2,14.4,96.0,9.6,96.0,9.4,5374.554867,6.45,76.31867911,54.8
11.9,566.0,0.593,32.7,20.6,96.0,1.0,96.0,9.9,5351.253732,6.37,629.8425643,51.7
11.8,652.0,0.58,32.2,28.4,96.0,1.5,96.0,1.4,4896.583835,4.9,469.5823898,48.1
11.8,693.0,0.567,31.6,31.9,96.0,1.9,96.0,1.8,4163.6596,5.51,299.3671252,46.4
11.9,699.0,0.558,31.1,34.6,97.0,11.4,97.0,11.3,355.618382,6.41,6.3300072,46.0
11.8,679.0,0.56,3.5,37.2,97.0,11.8,97.0,11.8,3128.97793,5.48,306.9527349,46.7
11.7,647.0,0.559,29.9,38.8,97.0,12.3,97.0,12.2,3349.68823,5.37,250.8916484,47.8
15.2,142.0,0.754,56.1,0.1,96.0,2.7,98.0,2.6,8757.2622,3.65,0.0,75.0
15.2,144.0,0.747,55.3,0.1,93.0,2.7,96.0,2.7,1226.61731,7.32,83.16465362,74.8
14.2,146.0,0.734,54.5,0.1,97.0,2.8,96.0,2.7,12216.9446,7.24,916.270845,74.7
14.2,148.0,0.73,53.6,0.1,95.0,2.8,96.0,2.8,12291.46685,7.55,843.1946259,74.5
14.0,152.0,0.724,52.8,0.1,99.0,2.9,98.0,2.8,13167.47289,7.58,1084.999766,74.1
13.8,154.0,0.716,52.0,0.1,99.0,2.9,99.0,2.9,11224.1548,7.52,1111.191325,73.8
13.8,157.0,0.714,51.1,0.1,99.0,3.0,99.0,2.9,8553.3847,7.33,564.5233902,73.6
13.3,158.0,0.704,5.3,0.1,99.0,3.0,99.0,3.0,8787.61375,7.21,526.3780636,73.4
13.5,159.0,0.7,49.4,0.1,99.0,3.1,99.0,3.0,7313.557962,7.19,394.9321299,73.3
13.8,161.0,0.698,48.6,0.1,99.0,3.1,99.0,3.1,586.145975,7.1,30.30374691,73.0
13.8,163.0,0.694,47.8,0.1,99.0,3.2,99.0,3.1,477.182746,6.97,23.76370075,72.7
14.0,17.0,0.695,46.9,0.1,99.0,3.2,99.0,3.2,3623.47667,6.85,186.6090485,72.0
14.8,172.0,0.699,46.1,0.1,99.0,3.3,99.0,3.3,359.587582,6.95,15.85781237,71.8
14.6,176.0,0.692,45.3,0.1,99.0,3.3,99.0,3.3,2819.649531,7.0,140.9824766,71.4
14.1,183.0,0.677,43.7,0.1,98.0,3.4,99.0,3.4,3739.11936,7.26,179.4777293,75.0
14.9,78.0,0.864,41.2,0.1,99.0,5.7,99.0,5.1,3967.8951,3.65,0.0,77.7
15.0,8.0,0.863,4.2,0.1,99.0,5.7,99.0,5.2,4159.8652,0.01,269.1432784,77.6
14.9,84.0,0.86,39.2,0.1,99.0,5.8,99.0,5.2,44597.27968,0.01,2845.306444,77.1
14.4,79.0,0.852,38.2,0.1,99.0,5.8,99.0,5.3,47651.2599,0.01,3192.634413,78.3
14.1,79.0,0.846,37.2,0.1,97.0,5.9,99.0,5.4,4717.273,0.97,295.7730171,77.4
14.2,79.0,0.845,36.2,0.1,95.0,5.9,99.0,5.4,35268.1117,0.88,2218.364226,76.9
14.1,88.0,0.841,35.2,0.1,99.0,6.0,99.0,5.5,27965.4754,0.25,1873.686852,76.8
14.2,84.0,0.84,34.2,0.1,98.0,6.1,97.0,5.6,37951.286,0.67,2538.941033,77.2
14.3,1.0,0.84,33.2,0.1,99.0,6.2,95.0,5.7,32672.36717,0.85,2048.557422,76.0
14.3,93.0,0.837,32.2,0.1,97.0,6.3,94.0,5.8,398.96692,0.67,24.97532919,76.3
14.1,92.0,0.834,31.2,0.1,94.0,6.4,93.0,5.9,2612.13345,0.16,179.7147814,76.2
13.7,89.0,0.828,3.1,0.1,92.0,6.5,92.0,6.0,21896.6527,0.11,1504.30004,76.4
13.4,89.0,0.823,29.1,0.1,92.0,6.6,99.0,6.1,18555.56649,0.12,1406.51194,76.0
13.3,95.0,0.82,28.0,0.1,94.0,6.7,99.0,6.1,16846.2198,0.13,941.7036868,74.8
13.4,19.0,0.819,27.0,0.1,97.0,6.8,99.0,6.2,16468.12886,0.47,1078.66244,74.7
13.4,16.0,0.818,26.1,0.1,99.0,6.8,99.0,6.3,188.44826,0.37,11.79686108,74.4
15.0,137.0,0.792,65.7,0.1,91.0,1.9,91.0,1.8,6993.47736,3.65,0.0,74.5
14.8,138.0,0.787,65.1,0.1,88.0,1.9,88.0,1.9,7853.335191,12.03,153.1400362,74.3
14.4,14.0,0.781,64.5,0.1,95.0,1.9,95.0,1.9,7674.86559,12.06,149.659879,74.1
14.3,139.0,0.778,63.9,0.1,95.0,1.9,95.0,1.9,7378.25539,10.99,851.450672,73.9
13.8,152.0,0.768,62.1,0.1,94.0,2.0,94.0,2.1,6955.987733,10.93,661.5144334,73.2
13.8,155.0,0.761,61.5,0.1,95.0,2.1,96.0,2.1,7296.122479,10.98,107.9826127,72.9
13.5,157.0,0.755,6.9,0.1,95.0,2.1,95.0,2.2,5932.899677,10.89,591.5100978,72.6
13.5,161.0,0.75,6.3,0.1,95.0,2.2,96.0,2.2,4513.13628,10.39,508.6304588,72.2
13.5,16.0,0.745,59.7,0.1,96.0,2.2,97.0,2.3,3893.68998,10.48,456.3404657,72.1
13.3,157.0,0.738,59.1,0.1,95.0,2.3,94.0,2.3,3381.57837,10.96,384.1473028,72.2
12.9,155.0,0.729,58.6,0.1,96.0,2.3,96.0,2.4,271.46824,11.19,32.38616103,72.0
12.9,157.0,0.723,58.1,0.1,93.0,2.4,94.0,2.4,287.534843,10.2,33.26778134,71.8
12.9,16.0,0.713,57.5,0.1,94.0,2.4,94.0,2.5,1764.97387,10.72,25.06262895,71.6
12.9,163.0,0.709,57.0,0.1,93.0,2.5,94.0,2.5,169.28586,9.69,15.2357274,71.1
7.7,26.0,0.399,19.4,0.6,91.0,8.0,91.0,7.5,615.592225,3.65,0.0,59.9
7.7,268.0,0.398,18.8,0.6,91.0,8.2,91.0,7.7,75.1464113,0.01,8.386339501,59.3
7.5,27.0,0.392,18.2,0.7,88.0,8.4,89.0,7.9,699.452847,4.64,88.97040214,59.0
7.2,271.0,0.384,17.7,0.8,9.0,8.6,9.0,8.1,673.8227,4.75,78.76987363,58.6
6.7,275.0,0.377,17.1,0.9,91.0,8.8,9.0,8.4,666.842783,4.51,85.55592906,58.1
6.3,279.0,0.365,16.6,1.0,91.0,9.0,9.0,8.6,575.4464527,4.55,90.46018236,57.5
5.9,283.0,0.356,16.1,1.1,92.0,9.3,91.0,8.8,552.7455521,4.55,81.14304705,56.9
5.4,288.0,0.345,15.6,1.5,93.0,9.5,92.0,9.1,569.7612784,4.5,107.7988339,56.1
4.9,293.0,0.334,15.1,1.7,89.0,9.8,93.0,9.3,475.11122,4.58,73.92730583,55.3
4.7,32.0,0.325,14.6,2.0,86.0,1.0,94.0,9.6,422.6332374,4.73,64.24025208,54.3
4.3,313.0,0.0,14.2,2.3,82.0,1.3,94.0,9.8,46.998871,4.88,8.769989329,53.3
3.9,323.0,0.0,13.7,2.5,79.0,1.5,83.0,1.1,371.323865,4.54,56.96108089,52.4
3.6,338.0,0.0,12.9,3.2,69.0,11.0,69.0,1.6,26.7635413,4.53,3.195566831,51.0
3.5,344.0,0.0,12.5,3.6,62.0,11.2,62.0,1.8,235.4912324,4.56,23.1016899,56.0
3.4,348.0,0.0,12.2,4.0,45.0,11.4,45.0,11.1,226.4759814,3.71,19.83929597,51.0
10.6,288.0,0.406,18.7,0.7,94.0,7.3,94.0,7.2,33.681223,3.65,0.0,59.6
10.6,297.0,0.404,18.2,0.7,95.0,7.4,95.0,7.3,312.7489794,0.01,41.25159038,59.1
10.5,33.0,0.398,17.6,1.0,96.0,7.4,96.0,7.4,282.7555252,0.01,40.15128458,58.6
10.3,312.0,0.393,17.1,1.2,96.0,7.5,96.0,7.5,265.285651,0.01,38.73170505,58.0
9.9,321.0,0.385,16.6,1.5,96.0,7.6,95.0,7.6,26.479973,4.16,3.595980333,57.4
9.3,33.0,0.361,16.1,1.9,96.0,7.7,94.0,7.7,231.1943256,4.16,31.14187566,56.8
8.6,338.0,0.336,15.7,2.4,94.0,7.8,96.0,7.8,24.944652,4.05,2.030494673,56.2
7.9,35.0,0.319,15.2,2.9,92.0,7.9,89.0,7.9,196.2472628,4.33,15.99415192,55.3
7.2,355.0,0.309,14.8,3.4,99.0,8.0,93.0,8.0,17.79995,4.54,1.72659515,54.8
5.9,361.0,0.29,14.5,3.8,92.0,8.1,88.0,8.2,165.8794176,4.5,21.24915339,54.1
5.6,369.0,0.286,14.1,4.3,87.0,8.2,82.0,8.3,15.57434,5.54,1.747440948,53.4
5.2,378.0,0.279,13.8,4.8,83.0,8.4,76.0,8.4,127.4296648,5.72,11.22655347,52.6
4.7,387.0,0.276,13.5,5.1,82.0,8.5,75.0,8.5,112.849373,5.84,6.545263634,51.9
4.4,387.0,0.268,13.3,5.2,81.0,8.7,74.0,8.7,122.4335893,5.98,9.660010196,51.5
4.5,385.0,0.268,13.0,5.3,81.0,8.8,72.0,8.8,133.7427689,6.09,10.61917585,51.3
4.5,386.0,0.268,12.8,5.2,8.0,9.0,71.0,8.9,135.9984455,6.61,9.696689164,58.0
12.3,397.0,0.675,28.0,1.9,83.0,5.5,81.0,5.5,1741.142552,3.65,0.0,53.3
12.3,47.0,0.675,27.4,2.0,76.0,5.6,76.0,5.6,1741.142552,0.01,0.0,52.8
12.3,412.0,0.675,26.8,2.4,8.0,5.8,79.0,5.7,1741.142552,3.15,0.0,52.3
12.3,415.0,0.675,26.2,2.9,82.0,5.9,83.0,5.9,1741.142552,3.24,0.0,52.0
12.3,417.0,0.675,25.0,3.3,85.0,6.3,81.0,6.2,1741.142552,3.15,0.0,51.5
12.3,426.0,0.675,24.4,3.7,81.0,6.5,77.0,6.4,1741.142552,2.92,0.0,51.0
12.3,437.0,0.675,23.8,4.1,74.0,6.6,58.0,6.6,1741.142552,2.69,0.0,54.0
12.3,443.0,0.675,23.2,5.3,76.0,6.8,75.0,6.7,1741.142552,2.58,0.0,49.9
12.3,452.0,0.675,22.6,5.8,77.0,7.0,76.0,6.9,1741.142552,2.65,0.0,49.4
12.3,466.0,0.675,22.1,6.1,76.0,7.2,87.0,7.1,1741.142552,3.11,0.0,48.7
12.3,472.0,0.675,21.5,6.5,67.0,7.3,76.0,7.3,1741.142552,3.08,0.0,48.2
12.3,473.0,0.675,2.9,6.7,61.0,7.5,68.0,7.5,1741.142552,3.12,0.0,48.0
12.3,473.0,0.675,2.4,6.9,64.0,7.7,7.0,7.7,1741.142552,3.13,0.0,47.7
12.3,467.0,0.675,19.9,7.0,66.0,7.9,7.0,7.9,1741.142552,3.15,0.0,47.8
12.3,461.0,0.675,19.4,7.1,65.0,8.1,66.0,8.1,1741.142552,3.45,0.0,47.9
13.5,114.0,0.646,31.3,0.2,93.0,6.6,93.0,6.6,2954.119467,3.65,0.0,73.3
13.6,12.0,0.643,29.7,0.2,93.0,6.9,93.0,6.9,3558.796314,0.01,325.6298627,72.8
13.2,121.0,0.636,29.0,0.3,94.0,7.1,94.0,7.1,348.482762,0.01,33.55888998,72.7
13.1,122.0,0.632,28.2,0.3,9.0,7.3,9.0,7.2,367.429453,5.07,4.409153436,72.6
12.7,123.0,0.627,27.5,0.4,99.0,7.4,99.0,7.4,3312.825985,4.75,286.8907303,72.5
12.4,124.0,0.621,26.8,0.4,99.0,7.6,99.0,7.6,3444.5566,4.45,339.9777364,72.4
12.2,124.0,0.615,26.2,0.4,99.0,7.8,99.0,7.8,3638.95946,4.16,360.6208825,72.4
11.9,129.0,0.596,24.9,0.6,96.0,8.3,97.0,8.3,234.28992,4.25,26.45133197,72.1
11.2,134.0,0.582,24.3,0.8,95.0,8.5,95.0,8.5,248.13459,4.26,3.349816965,71.8
11.1,14.0,0.574,23.7,0.8,93.0,8.7,94.0,8.7,1976.45856,4.19,240.139715,71.4
11.3,144.0,0.572,23.2,0.9,92.0,8.9,93.0,8.9,1768.92132,4.16,209.0865,71.1
11.3,148.0,0.569,22.6,0.8,91.0,9.2,92.0,9.1,1373.515636,3.82,155.2072669,77.0
11.0,152.0,0.562,22.1,0.8,9.0,9.4,91.0,9.3,1268.884564,3.81,150.7434862,73.0
11.3,155.0,0.0,21.5,0.8,9.0,9.6,9.0,9.5,1239.377855,3.49,122.5744699,69.9
10.9,174.0,0.558,19.6,0.2,89.0,1.9,87.0,1.9,1163.18977,3.65,0.0,68.7
10.9,179.0,0.553,18.9,0.2,88.0,1.9,87.0,11.0,198.687123,0.01,12.17952064,68.3
10.8,183.0,0.546,18.2,0.2,83.0,11.0,66.0,11.1,128.419568,0.01,8.758214538,67.8
10.7,186.0,0.54,17.6,0.3,86.0,11.0,84.0,11.2,95.244132,0.01,6.914723983,67.4
10.7,19.0,0.533,17.0,0.3,88.0,11.0,87.0,11.2,882.491462,2.12,60.18591771,67.0
10.6,192.0,0.519,16.4,0.5,89.0,11.0,88.0,11.3,785.6928841,2.2,56.88416481,66.6
10.5,195.0,0.52,15.9,0.6,94.0,11.1,95.0,11.4,738.2326684,2.13,48.35423978,66.1
10.5,199.0,0.511,15.3,0.7,91.0,11.2,91.0,11.4,745.7877873,2.24,53.10009046,65.6
10.3,24.0,0.495,14.8,0.9,82.0,11.3,82.0,11.5,631.675789,2.08,57.73516711,65.0
10.1,216.0,0.483,14.3,1.1,8.0,11.4,8.0,11.6,539.8791529,2.03,51.50447119,64.1
10.0,234.0,0.47,13.9,1.4,82.0,11.5,82.0,11.6,474.2238766,1.99,62.21817261,62.9
9.7,253.0,0.458,13.5,1.7,85.0,11.6,86.0,11.7,48.615184,1.38,8.38611924,61.5
9.3,268.0,0.445,13.1,1.9,69.0,11.6,69.0,11.7,362.4213785,1.44,55.59543946,63.0
8.2,273.0,0.427,12.8,2.1,54.0,11.6,54.0,11.8,339.676984,1.43,30.91060554,59.3
7.6,273.0,0.412,12.4,2.2,6.0,11.6,59.0,11.8,321.22634,1.71,27.68971051,58.5
7.2,274.0,0.401,12.1,2.1,59.0,11.6,62.0,11.9,3.685949,1.51,0.328418056,57.7
10.4,357.0,0.514,29.0,3.5,84.0,5.6,83.0,5.5,1244.429421,3.65,0.0,57.3
10.4,364.0,0.501,27.8,4.0,89.0,5.8,88.0,5.8,1365.34419,0.01,63.07890158,56.4
10.4,369.0,0.496,27.2,4.6,85.0,5.9,85.0,5.9,1255.648189,0.01,68.55839112,55.9
10.0,371.0,0.486,26.6,4.9,82.0,6.0,8.0,6.0,1295.649726,6.19,83.18071241,55.6
9.7,37.0,0.48,26.0,5.5,84.0,6.1,83.0,6.2,1182.869227,6.15,100.8987451,55.3
9.2,373.0,0.473,25.4,6.3,8.0,6.3,79.0,6.3,123.19538,5.89,9.042540892,54.8
8.8,382.0,0.466,24.9,6.7,84.0,6.4,82.0,6.5,1233.524316,5.9,68.7073044,54.2
8.0,395.0,0.456,24.4,7.0,82.0,6.6,81.0,6.6,111.71186,5.44,7.562892922,53.6
8.2,394.0,0.456,23.8,7.2,81.0,6.7,78.0,6.8,12.989164,5.22,0.962497052,53.3
8.3,4.0,0.456,23.3,7.4,8.0,6.9,79.0,7.0,952.1872484,5.03,73.03276195,52.8
8.2,412.0,0.455,22.8,7.5,73.0,7.0,72.0,7.1,93.211716,4.71,7.177302132,52.1
8.1,412.0,0.452,22.3,7.7,73.0,7.2,72.0,7.3,824.8689393,4.64,67.63925302,51.8
7.1,41.0,0.437,21.3,7.9,63.0,7.5,61.0,7.7,614.6729339,4.43,41.73629221,51.5
6.9,394.0,0.433,2.9,7.7,62.0,7.7,57.0,7.8,68.414399,3.91,4.720593531,51.4
16.3,64.0,0.919,67.0,0.1,91.0,0.6,91.0,0.5,43315.744,3.65,0.0,82.2
15.9,65.0,0.912,66.4,0.1,91.0,0.5,91.0,0.5,544.43376,8.1,102.1902168,82.0
15.9,67.0,0.909,65.8,0.1,91.0,0.5,91.0,0.5,52413.72116,8.2,9733.228019,81.8
15.9,68.0,0.907,65.3,0.1,95.0,0.5,99.0,0.5,52496.69487,8.3,9748.636237,81.6
15.9,68.0,0.903,64.7,0.1,87.0,0.5,87.0,0.5,5282.2176,8.2,971.9280384,81.5
15.9,7.0,0.898,64.1,0.1,89.0,0.5,88.0,0.4,47447.4762,8.4,8649.674911,81.2
15.9,72.0,0.898,63.6,0.1,91.0,0.5,89.0,0.4,4773.45436,8.4,864.94993,81.0
15.8,74.0,0.897,63.0,0.1,92.0,0.5,89.0,0.4,46596.33599,8.3,8433.936814,87.0
15.8,74.0,0.894,62.5,0.1,94.0,0.5,9.0,0.4,44544.5268,8.3,7946.743581,85.0
15.8,75.0,0.891,61.9,0.1,95.0,0.5,95.0,0.4,4386.69948,8.2,771.1817686,85.0
15.8,76.0,0.886,61.3,0.1,93.0,0.5,93.0,0.4,36189.58838,8.0,6333.177967,81.0
15.8,77.0,0.881,6.6,0.1,91.0,0.5,91.0,0.4,31979.87195,7.8,5513.329924,80.0
15.8,78.0,0.877,6.0,0.1,91.0,0.5,88.0,0.4,28172.14883,7.7,4687.845565,79.7
15.8,79.0,0.872,59.3,0.1,88.0,0.5,88.0,0.4,24167.8431,7.7,3895.856308,79.5
15.8,8.0,0.867,58.5,0.1,89.0,0.5,88.0,0.4,23691.59472,7.6,3665.089703,79.4
15.9,82.0,0.864,57.8,0.1,89.0,0.5,88.0,0.5,24124.16917,7.6,3787.49456,79.1
7.1,397.0,0.347,22.7,4.4,47.0,8.2,47.0,8.2,348.381417,3.65,0.0,52.5
7.1,437.0,0.345,22.1,4.5,47.0,8.4,47.0,8.3,377.132274,0.01,53.43964323,58.0
7.1,451.0,0.37,21.6,5.1,23.0,8.5,23.0,8.5,337.4849614,0.01,52.37766601,49.9
7.1,439.0,0.366,21.2,5.1,47.0,8.7,47.0,8.6,486.41114,0.01,7.344808214,53.0
6.8,443.0,0.361,2.7,5.8,47.0,8.8,47.0,8.8,494.336779,1.66,58.52947463,49.8
6.6,446.0,0.352,2.2,6.6,45.0,9.0,46.0,8.9,446.4434494,1.67,43.48359197,49.2
6.4,453.0,0.345,19.8,7.3,42.0,9.1,45.0,9.1,449.961839,1.56,40.45156933,48.6
6.3,477.0,0.338,19.4,8.3,45.0,9.3,46.0,9.2,456.8614334,1.52,67.34137528,47.6
6.2,495.0,0.33,19.0,9.0,48.0,9.4,46.0,9.4,397.148467,1.5,60.04884821,46.8
6.0,56.0,0.323,18.6,10.0,51.0,9.6,47.0,9.6,347.673678,1.54,46.90117916,46.3
5.9,511.0,0.319,18.2,11.2,54.0,9.7,47.0,9.7,327.1149461,1.5,40.92207976,45.9
5.7,512.0,0.315,17.9,12.0,51.0,9.9,45.0,9.9,313.21598,1.5,41.50111735,45.7
5.6,51.0,0.316,17.5,12.8,47.0,1.0,44.0,1.1,286.25819,1.49,46.11619441,45.7
5.4,58.0,0.315,17.2,13.4,44.0,1.2,42.0,1.2,253.768343,1.47,31.5941587,45.6
5.3,54.0,0.314,16.8,13.9,4.0,1.4,4.0,1.4,243.1586486,1.52,33.65315697,45.6
